Morion ID,ATC Code (1),ATC Code (2),ATC Code (3),ATC Code (4),ATC Code (5),Brand,INN,NFC (1),Description,2019 01,2019 02,2019 03,2019 04,2019 05,2019 06,2019 07,2019 08,2019 09,2019 10,2019 11,2019 12,2020 01,2020 02,2020 03,2020 04,2020 05,2020 06,2020 07,2020 08,2020 09,2020 10,2020 11,2020 12,2021 01,2021 02,2021 03,2021 04,2021 05,2021 06,2021 07,2021 08,2021 09,2021 10,2021 11,2021 12,2022 01,2022 02,2022 03,2022 04,2022 05,2022 06,2022 07,2022 08,2022 09,2022 10,2022 11,2022 12,2023 01,2023 02,2023 03,2023 04,2023 05,2023 06,2023 07,2023 08,2023 09,2023 10,2023 11,2023 12
90538,M MUSCULO-SCELETAL SYSTEM,M02 TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,"M02A A Antiinflammatory preparations, non-steroids for topical use",M02A A15 Diclofenac,34028,DICLOFENACUM,"Topical Dermatological, Haemorrhoidal, External", gel 1 % tube 40 g,3419.85,2825.49,2920.18,2946.78,3218.9,2782.24,2954.74,2954.23,2569.38,2699.63,2477.54,2930.32,2268.66,2232.74,2025.56,1750.76,2035.67,1889.85,2030.47,2040.32,2042.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265876,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,38544,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 50 mg, #2",3445.76,3240.56,3676.78,3090.98,3455.52,2252.4,1257.96,892.06,415.27,326.25,242.68,291.23,226.45,127.32,32.04,3.67,19.96,0,4.47,3.25,2.72,7.21,2.26,6.94,4.72,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38172,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,34028,DICLOFENACUM,Parenteral Ordinary," sol.  for inj. 2,5 % amp. 3 ml, blister, #5",3453.43,3207.5,3610.63,3354.27,3280.81,2470.23,2311.9,2356.52,2241.05,1893.65,2391.94,2836.67,2350.47,2325.36,2436.05,2368.22,2273.07,2701.23,2766.78,2496.36,2336.18,2088.66,2153.23,1913.36,1476.49,1539.65,1348.5,1489.43,1513.27,2321.87,1387.23,1485.34,4219.41,1226.45,1399.94,1142.56,911.14,1101.94,1573.3,1636.92,934.52,921.36,747.83,425.29,650.32,495.34,468.78,602.16,326.76,222.78,193.21,258.08,3231.96,6529.18,3916.32,2827.85,5523.85,6251.04,5952.24,5372.22
39970,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,47932,MELOXICAMUM,Oral Solid Ordinary," tabs 15 mg blister, #20",3459.23,3322.46,3845.32,3766.63,3951.36,4021.14,4518.26,4813.85,4833.56,5130.25,5587.18,5844.34,6035.83,5764.23,5345.36,3591.38,4391.25,4917.23,5345.12,5421.81,5390.96,5580.81,5461.96,5249.32,5369.49,5445.74,5903.83,5697.01,5788.86,5469.05,5498.9,5930.54,5843.16,6021.63,5804.83,5845.1,5799.65,6447.96,6292.94,4930.05,5582.68,5312.08,5716.05,5554.81,5368.2,5806.94,5725.03,5543.36,5386.05,5174.09,6812.88,5884.36,6509.58,6130.85,6053.67,6263.52,5969.9,6431.08,5955.3,5971.24
149167,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,4705,PREGABALINUM,Oral Solid Ordinary," caps. 150 mg blister, #14",3499.45,3306.98,3729.78,3256.25,2498.78,2332.72,2674.74,3036.72,2819.52,2676.7,2740.67,3758.26,3505.74,3412.64,3087.25,2187.89,2286.92,2433.18,2670.29,2655.27,2789.92,2761.41,2980.01,2994.63,3018.34,3239.65,3560.12,3953.56,4570.65,5703.36,6747.29,3168.28,1640.01,1532.48,2615.03,3220.14,3617.76,4153.67,5866.63,4277.69,4269.85,4158,4701.12,4780.05,5209.05,4929.3,4521.21,4649.01,4862.84,4526.65,5462.94,5000.27,5532.44,6172.98,5920.92,6460.87,6134.83,6947.74,8060.92,5613.36
75917,C CARDIOVASCULAR SYSTEM,C07 BETA BLOCKING AGENTS,C07A BETA-BLOCKING AGENTS,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,5372,BISOPROLOLUM,Oral Solid Ordinary," tabs coated w/film 5 mg blister, #60",3544.23,3161.07,3346.61,3047.43,3152.32,2845.94,2862.94,2711.96,2890.18,3101.43,3112.54,3422.98,3298.12,2593.65,3221.87,1933.27,2051.65,2231.34,2347.58,2657.12,2503.38,2734.7,2924.87,2871.81,3017.63,2687.34,2922.82,2675.43,2743.98,2621.27,2486.47,2519.67,2655.92,2882.82,2853.72,2970.38,3124.58,4277.45,6444.09,3260.36,2940.36,2065.65,2403.54,2238.32,1994.52,2571.78,2515.74,2417.14,2319.16,2383.61,3929.87,2841.61,2587.65,2760.21,2836.72,3075.21,3558.94,3928.36,4099.94,4082.56
60243,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,21463,AMBROXOLUM,Oral Liquid Ordinary," syrup 30 mg/5 ml polymer.can 100 ml, with doser-spoon, in a pack, #1",3558.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358764,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,6933,DICLOFENACUM,Oral Solid Retard," caps. solid w/modif.release 75 mg blister, #20",3587.07,3614.61,3548.52,3380.92,3661.34,4154.36,4546.96,4642.42,4337.65,4265.98,4100.18,4435.65,4353.14,3722.34,3095.32,2263.12,2312.76,2320.41,2367.07,2577.74,2343.87,2501.54,2561.74,2675.32,2588.22,2523.4,2440.56,2511.36,5867.38,8780.85,9446.34,9740.09,9367.94,9303.7,8392.84,8689.36,6296.25,8732.26,8190.74,5619.74,6130.92,6024.14,6722.38,7833.56,8426.76,9335.3,8635.34,7652.58,6748.26,6084.74,8148.38,6788.24,7472.34,7591.05,6844.74,7596.16,6978.36,6562,5516.92,5594.34
374731,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,12153,AZITHROMYCINUM,Oral Liquid Ordinary," powder f/susp. orale 200 mg/5 ml flask 24,8 g, f/prep. 30 ml susp., #1",3591.45,2732.54,3603.01,3544.21,3288.58,2939.25,2425.34,2052.82,3121.74,4186.09,4353.65,5032.06,5483.89,4885.78,3555.78,1094.14,552.26,415.45,490.74,1470.81,1796.54,1625.78,1432.74,1317.92,920.45,1350.58,2901.41,2566.76,2640.72,3033.52,2340.56,2306.14,3797.83,4993.56,3440.49,3725.12,3581.27,3391.32,1940.65,475.65,415.78,414.32,899.72,535.5,726.89,974.45,1303.67,2106.16,1401.47,1347.72,1611.9,1455.27,2043.72,2096.12,1816.41,1494.83,2308.42,3176.54,3787.96,4195.14
31893,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,49884,FLUCONAZOLUM,Oral Solid Ordinary," caps. 150 mg blister, #1",3622.64,3818.24,3239.61,2577.29,2181.12,3494.85,4472.18,5475.76,11010.63,14631.52,18783.07,7486.94,13664.96,10165.12,10020.12,7377.67,4095.5,5290.78,5824.36,6086.96,5874.43,7115.34,6330.54,5351.98,4872.58,3892.94,4133.23,4615.72,2507.07,2094.94,2704.8,6034.74,6008.66,12306.21,12564.98,11700.49,15643.01,29450.87,13902.32,6324.43,7461.23,6098.1,6978.84,6730.56,10582.48,8407.49,10422.08,9849.83,4128.98,1539.05,1376.58,1034.49,1485.74,4144.49,2622.06,1450.45,1588.86,1368.04,1185.18,1312.42
87308,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,34428,DICLOFENACUM,Oral Solid Ordinary," tabs coat.intest.-soluble 25 mg blister, #30",3622.94,3637.49,3928.78,3465.25,2674.05,2470.34,2472.54,2935.56,3738.68,3019.94,3246.65,3063.54,2647.25,2897.2,3004.3,2586.67,2631.36,2899.74,3078.54,2808.04,2722,2225.51,2373.12,2043.65,2203.45,2507.65,2043.25,2470.83,3776.92,2446.36,2890.92,2718.58,2156.45,2268.68,1983.43,1819.7,1463.34,2067.43,2393.27,1384.87,1146.16,1022.34,1377.52,1543.85,1442.52,1312.52,885.56,1353.74,886.29,2693.07,5007.01,4864.65,4939.12,4318.84,3038.44,2092.46,1457.58,1208.12,1218.24,913.18
141039,C CARDIOVASCULAR SYSTEM,C08 CALCIUM CHANNEL BLOCKERS,C08C SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,C08C A Dihydropyridine derivatives,C08C A01 Amlodipine,20221,AMLODIPINUM,Oral Solid Ordinary," tabs 10 mg strip, #30",3624.01,3973.8,3998.54,3947.05,3725.58,3192.86,2924.14,3157.85,3049.94,3356.87,3690.87,3682.36,3785.43,3541.52,4448.26,2600.14,2734.63,2575.98,2540.6,2659.81,2728.52,2952.86,2928.14,3061.92,2814.92,2705.07,2765.74,2739.38,2620.32,1950.58,1388.58,812.28,404.1,143.83,72.78,41.98,15.07,6.36,14.56,3.18,9.69,0,12.14,0,0,0.83,0,0,0.27,4.47,5.81,0,0,0,0,1.01,0,0,0,0
127692,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,13751,CITICOLINUM,Oral Solid Ordinary," tabs coated w/film 500 mg blister, #20",3640.54,3578.12,4222.34,3940.52,3853.41,3642.36,3875.85,4164.74,3945.81,4229.16,3902.84,4874.36,4856.47,4820.23,4392.32,2645.98,2496.65,1170.98,478.88,1977.14,4092.34,4550.23,4999.12,5151.98,4950.74,5130.14,5494.54,4961.8,4985.54,4809.27,4928.98,5103.85,5185.94,6016.83,6125.96,6199.96,5665.69,5867.67,4233.14,3695.25,3844.45,3754.63,4019.47,4433.29,4366.23,3673.94,2308.94,1095.74,2147.98,3140.85,3817.07,3485.05,4186.58,4257.29,4136.36,3916.98,4176.78,4309.36,4264.34,4381.34
377137,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,45359,MELOXICAMUM,Oral Solid Ordinary," tabs 15 mg blister, #10",3650.85,3583.45,4176.5,4100.25,3853.58,3788.28,3797.87,3895.14,4101.83,4500.89,2838.2,1108.04,590.78,285.76,181.8,91.43,365.56,1732.24,2275.94,2519.74,2472.32,2945.38,2921.85,3101.16,3269.45,3301.94,3458.44,3403.14,3920.83,3694.85,3536.52,3412.52,3687.67,3804.23,3574.7,3723.56,3772.5,3982.02,3401.83,2147.12,1330.54,577.54,534.78,409.32,155.56,43.65,8.76,7.01,0,0,0,0,0,0,0,0,0,0,0,0
138886,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,43778,ATORVASTATINUM,Oral Solid Ordinary," tablets coated 20 mg blister, #30",3657.67,3612.18,3755.34,3646.34,3673.12,3518.34,3448.42,3316.34,3708.92,4170.58,4623.69,5342.24,5369.52,4991.29,5116.29,3248.64,3124.03,3553.72,3649.56,3745.41,3847.03,4008.74,4178.74,4514.38,4830.92,4894.29,5228.08,5115.16,5035.76,4660.63,4652.72,4561.45,4647.36,5333.85,5506.38,5663.14,5685.07,6737.69,6014.34,4414.12,4568.36,3231.69,2659.52,3600.58,4038.78,4616.54,4977.03,5353.63,5056.16,5133.27,6263.14,4844.21,4984.07,5020.01,4702.92,4913.01,4965.46,5180.18,5178.32,5279.02
326592,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,49884,FLUCONAZOLUM,Parenteral Ordinary," sol. f/infus. 2 mg/ml flask 100 ml, #1",3659.38,3662.62,3654.05,3604.05,3401.96,3394.41,3991.83,3458.18,3175.9,3518.94,4285.87,5261.67,6172.86,5960.89,4741.34,3228.94,4165.94,3594.14,3879.52,4392.04,4431.87,5192.34,4446.89,3878.86,3839.69,3826.29,4891.78,5737.58,4990.94,4179.94,3677.63,3536.05,3548.16,7330.52,5957.11,6286.18,5845.78,5667.61,1738.68,1113.3,1536.49,1198.26,1270.05,1312.04,1230.38,1700.07,1496.03,1662.98,1503.81,1455.78,1707.54,1506.14,1497.38,1639.94,1320.76,1224.25,1259.7,1300.88,1028.22,1112.44
124340,M MUSCULO-SCELETAL SYSTEM,M02 TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,"M02A A Antiinflammatory preparations, non-steroids for topical use",M02A A13 Ibuprofen,37050,IBUPROFENUM,"Topical Dermatological, Haemorrhoidal, External", gel tube 50 g,3676.56,5018.74,5323.45,5491.92,5800.61,5003.41,4338.82,4969.03,3990.94,3632.24,3832.34,4250.43,5076.27,4181.14,3610.74,2939.65,3681.38,2802.2,2765.07,3303.18,2693.78,2456.65,2438.54,2779.92,3048.02,2899.56,3110.78,2708.52,3028.54,2714.67,3026.94,3148.26,2998.5,2977.21,3013.18,2571.74,3112.48,2782.98,2943.7,1970.27,1866.85,1515.27,1815.81,1752.42,2046.34,1661.38,1568.44,1207.27,1085.32,1263.83,1777.83,1504.21,1644.7,1686.25,1726.72,1878.02,1620.02,1567.14,1734.14,1854.32
145586,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,29551,CITICOLINUM,Parenteral Ordinary," sol.  for inj. 500 mg/4 ml amp. 4 ml, blister in the box, #10",3679.03,4073.89,4348.78,3796.05,3377.14,2731.25,3033.43,3019.47,3177.58,3568.42,4137.56,3921.23,3478.94,3550.69,2854.47,1727.7,2477.54,2632.14,2728.04,2800.96,2762.42,3153.14,3073.83,3171.07,3272.68,3458.54,3973.23,3408.46,3317.96,2986.16,2558.7,2554.56,2912.9,2977.61,3541.27,2873.56,2923.7,3038.16,2113.65,2120.38,2467.12,2196.63,2346.41,2415.16,3288.64,2937.85,3015.56,2767.45,2732.64,2635.54,3348.22,2663.94,2932.32,2400.45,2262.06,2227.12,2648.36,2840.84,2880.32,2412.6
39968,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,47932,MELOXICAMUM,Oral Solid Ordinary," tabs 7,5 mg blister, #20",3692,3431.14,3923.27,3750.58,4132.9,3899.36,4162.2,4419.32,4384.85,4665.01,5142.18,5075.14,5230.85,5177.52,4598.74,3131.07,3744.69,3989.16,4430.27,4733.67,4546.16,4870.78,4698.94,4854.23,4740.63,4543.32,4957.05,4637.65,4780.11,4492.76,4394.36,4486.34,4478.64,4781.38,4771.38,4416.07,4792.38,4982.02,4622.3,3823.38,3867.56,3762.8,4008.26,4061.45,4283.92,4214.94,4196.14,4048.58,4013.94,3790.98,4617.03,3935.47,4426.16,4085.54,4133.52,4443.03,4352.58,4295.42,4304.74,4270.82
91283,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,5049,AZITHROMYCINUM,Oral Solid Ordinary," tablets coated 500 mg blister, #3",3706.14,1885.34,1670.14,1464.03,1232.04,1322.04,1233.21,1203.5,1577.07,1608.02,1732.9,1913.32,2165.03,2104.96,3046.45,1256.32,681.45,782.58,872.24,1413.76,1722.02,3328.3,2706.14,1595.9,653.07,410.34,789.23,894.87,626.98,547.18,543.94,659.36,783.69,1417.63,1213.89,809.05,1109.23,1037.65,584.56,174.87,227.16,213.74,375.03,322.8,296.25,281.87,139.23,230.1,187.81,166.23,110.98,198.2,202.14,300.38,178.46,206.98,294.36,297.94,457.02,424.7
359468,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,22071,PREGABALINUM,Oral Solid Ordinary," caps. 300 mg blister, #30",3709.5,3040.52,3228.36,3587.94,2168.52,2126.72,2138.26,1985.12,1175.34,1587.34,1491.05,1468.26,1357.34,1121.25,1338.56,1512.02,1171.25,1576.36,1475.78,1436.03,1166.96,1055.45,1252.4,1273.38,1221.65,1132.34,1396.98,1209.52,1348.72,1494.54,1589.65,2067.61,2084.89,1702.02,1567.45,1614.14,1611.76,1048.84,744.05,784.54,827.14,849.74,1245.83,1586.25,1448.66,1777.14,1835.52,2020.67,2004.47,1822.94,2226.38,2257.78,2705.16,3071.03,3776.45,3398.92,3662.74,4387.8,4330.34,4550.14
407062,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01M QUINOLONE ANTIBACTERIALS,J01M A Fluoroquinolones,J01M A12 Levofloxacin,17413,LEVOFLOXACINUM,Parenteral Ordinary," sol. f/infus. 5 mg/ml flask in box 100 ml, #1",3727,4094,4080.27,4375.36,3922.96,3953.74,4004.61,4734.76,4960.83,5504.81,7018.64,8075.58,9039.92,11289.96,9453.58,6858.22,6000.98,7379.78,8119.16,10511.03,12895.52,15660.98,3845.21,5472.74,7943.14,6157.56,17725.67,11863.27,9551.78,8169.23,6892.48,6603.96,9114.41,26295.27,15339.36,14065.52,13466.21,16528.9,5672.66,3037.92,2945.3,2662.08,3912,4184.56,4114.72,4683.85,3900.56,4493.61,4865.63,4104.34,4871.78,3559.74,4064.14,4494.25,4077.52,4571.96,4434.54,4919.62,3752.86,4264.65
167148,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,30989,ATORVASTATINUM,Oral Solid Ordinary," tabs coated w/film 20 mg blister, #40",3733.65,3383.56,3493.03,3239.27,3277.98,2971.05,3275.14,3275.54,3304.85,3402.42,3384.96,3509,3624.9,2985.12,3133.18,1964.43,2229.65,2644.07,2464.3,3218.28,3088.44,3048.7,3239.18,3127.23,3162.14,2940.05,3011.94,2681.09,2646.98,2539.94,2447.65,2398.72,2436.43,2492.06,2474.54,2225.16,2456.49,2670.56,1693.34,691.45,1538.88,2168.84,2721.94,2743.78,2447.32,2719.16,2418.5,1697.54,1005.81,484.56,327.14,130.36,112.92,140.85,77.07,48.5,23.43,11.02,24.23,9.78
326894,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,19356,AMBROXOLUM,Oral Solid Ordinary," tab. sparkling 60 mg tube, #10",3746.31,2523.87,2093.85,1720.23,1239.94,871.14,737.54,748.3,1168.82,1727.69,2306.36,2782.52,2768.1,3623.81,3005.12,931.36,383.38,318.22,499.49,1115.67,1425.23,1750.94,2004.36,1302.68,830.83,773.87,934.69,615.74,423.96,343.92,315.83,327.69,381.63,589.07,538.36,322.42,516.9,521.9,208,53.65,39.85,38,67.54,87.43,175.4,200.41,228.9,293.81,218.04,234.47,262.86,213.87,144.21,130.83,100.85,149.27,278.74,421.24,376.52,428.1
337234,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01M QUINOLONE ANTIBACTERIALS,J01M A Fluoroquinolones,J01M A12 Levofloxacin,25703,LEVOFLOXACINUM,Parenteral Ordinary," sol. f/infus. 500 mg/100 ml bot. 100 ml, in a pack, #1",3754.05,3283.47,3683.12,3244.25,3456.03,2898.98,3083.74,3059.03,2599.63,2765.74,2661.63,2735.58,3590.47,4752.54,3470.65,2169.96,2161.16,2118.04,2085.38,2612.52,3608.44,3932.82,3503.61,1849.63,787.63,675.49,1078.58,866.07,278.98,487.05,477.54,443.85,665.72,1026.34,742.28,647.92,626.94,500.09,337.65,193.21,238.44,104.96,65.9,106.56,199.92,290.54,198.84,253.18,207.78,96.34,112.08,103.25,52.02,96.92,53.14,70.14,53.54,77.16,31.94,32.86
138337,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,43283,IBUPROFENUM,Oral Solid Ordinary," caps. soft 200 mg blister, #60",3754.58,3673.78,3991.63,2880.27,3307.18,3152.36,3275.94,3351.01,3144.63,3489.14,3670.54,3789.38,4924.9,4567.21,5502.04,2714.52,3027.14,3175.16,3098.56,3243.23,2865.74,2594.65,2269.52,2813.1,1854.63,1778.36,2319.34,1727.18,1686.34,1554.85,1707.8,1769.34,1885.25,1978.04,1748.94,1744.14,2601.27,5003.76,4458.62,1329.14,1459.7,1437.05,1840.65,1756.23,1779.47,1717.63,1547.74,1891.96,2049.74,1745.89,1983.98,2292.14,1962.4,1782.14,2046.32,1872.88,1329.54,1094.52,1050.6,1121.24
153616,A ALIMENTARY TRACT AND METABOLISM,A10 DRUGS USED IN DIABETS,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10B A Biguanides,A10B A02 Metformin,21673,METFORMINUM,Oral Solid Retard," tabs, prolong. action 500 mg blister, #30",3758.08,3560.23,4125.74,3753.65,3472.44,3624.9,3416.25,3862.28,3626.14,3906.07,4024.41,4281.96,4411.58,4401.96,5159.85,3239.92,3465.43,3101.63,2860.03,3504.09,3484.1,3690.45,3876.51,4339.54,4365.27,4196.14,4396.43,4307.05,4327.41,4481.87,4873.18,4590.67,4695.16,4577.49,4430.41,4362.1,4315.83,4941.85,4902.54,2234.32,2764.87,2648.64,3021.25,3462.66,3828.94,3582.58,3602.18,3210.45,2950.98,2798.24,3174.01,2757.43,2740.18,2598.02,2431.5,2578.36,2610.34,2499.94,2603.56,2534.74
494908,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,16252,IBUPROFENUM,Oral Solid Ordinary," tabs coated w/film 400 mg blister, #10",3780.7,5615.27,8630.78,7616.74,6946.12,4612.44,2226.87,1544.98,1044.72,1423.34,3980.11,6726.54,7261.54,8188.36,9377.05,4874.54,5454.56,6164.29,6783.43,8282.54,8313.54,10244.23,9795.65,11173.65,10742.78,12121.32,15579.4,12278.32,15350.98,14425.29,13803.25,14204.61,11779.47,5955.14,3070.63,2487.45,2068.22,3014.8,3491.51,454.25,398.42,282.8,242.16,283.07,177.25,104.94,89.14,103.29,0,0,0,0,0,0,0,0,0,0,0,0
159319,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,"J01F MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",J01F A Macrolides,J01F A10 Azithromycin,12153,AZITHROMYCINUM,Oral Solid Ordinary," tabs coated w/film 250 mg blister, #6",3808.34,2786.74,2961.9,2430.65,2303.25,1873.7,1714.98,1591.45,2448.78,2960.78,2852.74,3491.72,4143.21,3905.6,4797.58,2008.12,818.52,903.03,1134.56,2703.05,4055.05,10387.07,5879.18,3030.43,839.52,1786.7,2731.32,1457.98,1625.8,1520.94,1130.76,1383.01,2816.45,3530.07,2343.07,2494.38,3334.14,3178.84,2377.41,449.87,441.94,501.23,1245.7,670.49,983.56,860.23,1204.43,1384.14,955.16,938.86,1318.14,1080.74,1138.24,1292.92,921.94,898.3,1185.82,1576.67,1708.74,2169.58
289680,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,9998,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 10 mg blister, #90",3811.87,3744.49,4281.65,3871.61,3920.74,4024.47,4345.92,4209.41,4374.32,4684.85,5520.34,5844.76,5616.89,5817.52,6963.92,4199.05,4727.12,4799.23,5030.52,5393.25,5333.25,5779.96,5844.92,6120.83,6230.07,5974.98,6364.74,6018.44,6000.9,5776.36,5834.34,6158.06,6225.16,6752.34,6581.58,7184.47,7738.28,9468.74,9928.46,6477.87,6621.78,6087.69,7188.74,6455.16,5850.43,6651.12,6622.14,7228.72,6718.52,7551.45,10670.7,8400.61,8960.09,9254.14,9185.96,9011.45,9647.76,9762.44,9940.46,9780.04
